date,price,momentum_1m,momentum_3m,momentum_6m,momentum_acceleration,price_to_sma20,price_to_sma50,price_to_sma200,sma_cross_20_50,bb_position,rsi,macd_line,macd_histogram,volatility_20d,hl_ratio,volume_ratio,volume_price_trend,obv_trend,skewness_60d,kurtosis_60d,autocorr_5d,sharpe_60d,day_of_week,month_effect,momentum_vol_ratio,volume_momentum,future_return_5d
2014-04-09,2000.9,-0.03334895382935643,-0.013926945139860814,0.0,-0.04815981022141014,0.9994615325443138,0.9865464042161016,0.987190982300331,0.9870779135487743,0.48844173994918705,50.44631631883332,-9.366759803391233,2.0030061625049136,0.12198309334585217,0.0034584437003348854,0.781292954528837,4627823.647060381,4901449730.0,0.17126212765960774,0.09399205923066764,0.34118733068423013,-0.05099005835470512,3,4,-0.27338996671287813,-0.2647973982256438,0.020150932080563733
2014-04-10,2019.88,-0.020013293678710187,-0.004847959324438822,0.0,-0.030886483932565212,1.0099826717678821,0.9960107891142375,0.9966028925814939,0.9861662154765605,0.7588124024412605,63.83403023480223,-7.184897746516981,3.3478945755033322,0.12773279600237933,0.012842347070123003,0.9402500763004161,-7840974.488608874,5404390374.0,0.15601155831266494,-0.07666808043006898,0.3926133593604389,-0.02403917810339165,4,4,-0.1566809332063583,-0.16254572257658817,0.002633819830881068
2014-04-11,2041.23,0.0018306748466256906,0.008652382740695241,0.0,0.007467433344466201,1.0205629512894843,1.0062631715162496,1.0070384660716563,0.9859883412824589,1.0224252410304404,74.31741140215715,-3.6904485823388313,5.473874991745186,0.12769025947793683,0.016039348823993382,1.276795796059706,44053593.65474592,13342866764.0,0.1255322483166106,-0.21194197970974546,0.25721812387053405,0.013538582105070885,5,4,0.014336840210916845,0.015457071478806093,-0.0031353644616236576
2014-04-14,2046.51,0.015204428878989651,0.0073092938779126815,0.0,0.03004635769442099,1.0224194277226937,1.0086317559392175,1.009511792934072,0.9865146617820182,1.009336562959315,77.29059199213943,-0.48937931032082815,6.939955411010552,0.12140411129019248,0.01074023581609668,1.2331164068024296,47396413.220636845,13585469954.0,0.13458245869576316,-0.18971797827958617,0.16237411154276019,0.009899343744325582,1,4,0.12523817123990535,0.12784321990666037,-0.006117732139105048
2014-04-15,2039.31,0.015334750636043504,0.005239860401837548,0.0,0.028148205992923003,1.0180391174108896,1.0048402384287496,1.0058802081942655,0.9870349982074286,0.8835055157871351,68.50360019961492,1.449798943372116,7.1033069317627975,0.12134306403458212,0.005800981704596127,1.387052026373438,13368882.428182928,4519355626.0,0.1475367943337128,-0.21304349979892953,0.12336999860603608,0.004264685457191967,2,4,0.1263751723928216,0.13111689545215335,-0.0024174843451950645
2014-04-16,2041.22,0.010019940919459458,-0.0012428073746427737,0.0,0.01756779638563888,1.018477816690758,1.0055897076547033,1.0067319353418558,0.9873457145311905,0.873838681943456,61.39461726668988,3.1049408920673613,7.006759104366434,0.119654371247363,0.001494204446360599,1.244130638330047,-16650239.781872762,12059903142.0,0.17737288433394652,-0.09284299995966551,0.020464147802221725,-0.013672096544778698,3,4,0.08374070094560196,0.0847910924813372,-0.0023319387425166926
2014-04-17,2025.2,0.012863344469562055,-0.01704112487926568,0.0,0.03835340675694188,1.0098365821928292,0.9977160716432264,0.9988460200245246,0.9879975525116317,0.6959180568448987,55.48448235015401,3.088371867346723,5.592152063716637,0.11657810366643058,0.008468299427216998,1.2284027435669145,4421589.337917957,3971594125.0,0.2337525262677747,-0.04506022994965958,0.11287435577462879,-0.057940391834518705,4,4,0.11034099942445828,0.10882084254406982,0.006745012838238029
2014-04-18,2034.83,0.02931907510357279,-0.003964893559740279,0.0,0.06943114222731284,1.013174358721571,1.0024068641886807,1.0035493573756795,0.989372515756837,0.7641434203723757,65.4192597445135,3.808400444931749,5.049744513041331,0.10835133761486238,0.006698348264965566,1.1271132452670236,-34464376.5310254,3718745097.0,0.1824778640365811,-0.0064022494972769605,0.1289992694075353,-0.021569253254661205,5,4,0.2705926456375481,0.24591055345162166,0.010182668822457108
2014-04-21,2033.99,0.03652309511190843,-0.0035566442131047538,0.0,0.0889086465895983,1.0109522854517832,1.0019389633910194,1.0030952738564816,0.9910843249572993,0.7378304614825226,68.15971333503961,4.262116277000587,4.402768276088135,0.10354349949275364,0.003829910668194024,1.2164165031887897,22770634.04626638,-5554023339.0,0.17901003719976372,-0.005878392026461282,-0.012179764960243217,-0.020423280806895976,1,4,0.3527318980991603,0.30949715500856173,0.017910609196702065
2014-04-22,2034.38,0.039205570000459655,0.0008954225213524403,0.0,0.0920126070679611,1.0092211894878043,1.0020503222955335,1.003246380184999,0.9928946525628242,0.7346582223263589,68.30015313935688,4.600131629453472,3.7926269028328154,0.10255359062694254,0.000973269497340722,1.0706739120934279,-1760719.5519623496,3879537420.0,0.148809686548544,0.03557248481212729,-0.042515927413468706,-0.007982498883219275,2,4,0.3822934892945591,0.32768970082753673,0.02021746183112305
2014-04-23,2036.46,0.02468551876823999,0.0062754476815432,0.0,0.05971275786046437,1.0090251679057796,1.003107057687596,1.00421915908794,0.9941348239801923,0.7380636491891169,65.60827026029166,4.9784612459968685,3.3367652155009697,0.08978911811618022,0.0033538591477367233,1.1175969543982975,860168.8484069698,3633004213.0,0.11103903709616848,0.07927509816282628,-0.0013960099124489902,0.007122426224639817,3,4,0.2749277338518775,0.2075740258077985,0.01716213429185931
2014-04-24,2038.86,0.011770894329922399,0.0040183188063229736,0.0,0.033409862922588296,1.0096210269130264,1.004290224437581,1.0053364095580084,0.9947199965795636,0.7471408969955028,71.89120438313286,5.409591729089016,3.0143165588744933,0.07620326652513784,0.0014027446710416116,0.8388700540058477,3421973.000913913,11700862014.0,0.12863477134045154,0.1122238197185432,-0.1468664850855674,0.0007567745175967647,4,4,0.1544670572099351,0.09553017447100641,0.029227117114465795
2014-04-25,2055.55,0.021995614798315577,0.02089417327214571,0.0,0.052357811019673295,1.0167720017827084,1.0124464593606342,1.0134004036598223,0.9957458088789911,0.9012457457173031,74.05634820299815,7.0171202645133235,3.6974760754390408,0.08012988110690435,0.008357860426649832,1.2279002845309634,5848744.3115992015,12272321048.0,0.08368038821719831,0.10320447907454786,-0.10902213269651209,0.04816554249996519,5,4,0.27449953119199544,0.18717666698234944,0.018423293035927157
2014-04-28,2070.42,0.03667689781040173,0.023465730739761215,0.0,0.06844124436756738,1.0222754048710183,1.0195276260560067,1.020479559783025,0.9973120953493365,0.9918229889716299,76.51050609108015,9.382823586974155,4.850543518319897,0.07686355841494298,0.011591850928797056,1.1174029721626035,37136372.710824676,21597612049.0,0.08049584074429729,0.04024664524510879,-0.09106758243600988,0.05498200580486128,1,4,0.47716887647074385,0.3088170315747408,0.009698515277093422
2014-04-29,2075.51,0.042226150184290656,0.030142248781504843,0.0,0.06840759138607455,1.0226655695217073,1.0216222564615391,1.0227117523560505,0.9989798101243831,0.977715023562406,80.3959912001956,11.5354079725264,5.602502323097713,0.0748500965418786,0.0052324488920795975,1.1204843908442634,33582953.065743506,21974745128.0,0.03259042611504844,0.0806988063563952,-0.10123357870026706,0.07362685383587776,2,4,0.5641428954024814,0.35651418507491334,0.014203737876473443
2014-04-30,2071.41,0.04019865820343882,0.024497002789482858,0.0,0.0683958531242348,1.0186364726058974,1.0192522304953442,1.020445951317385,1.000604492285527,0.8939314201856031,73.889661566991,12.763382542716727,5.464381514630432,0.07588896562468687,0.0022979516368076642,0.8150232032378704,8317979.881265524,14105215352.0,0.0774206095123892,0.09435979904127527,-0.11628359403074465,0.058078325917457006,3,4,0.5297035988373268,0.32668035961387265,0.015197377631661624
2014-05-01,2098.45,0.04784184875963704,0.03520827989028552,0.0,0.07281348849419456,1.0295083704434522,1.0320834358391777,1.0333656873629438,1.0025012573667724,1.0580420678787268,75.19816804650326,15.737056265313186,6.750444189781511,0.08466814094759033,0.01967166241749851,0.987793249607622,-8227414.309013918,14923193157.0,0.13621599111863908,-0.019943448776273943,-0.19681093385927592,0.0847007037884369,4,5,0.5650513667147977,0.39873535279635297,0.0016345397793611216
2014-05-02,2093.42,0.049801665906093584,0.03153610391146233,0.0,0.08279635591409507,1.0245447428960022,1.0292658986235386,1.0305269790579572,1.0046080522693341,0.9556345979994312,70.70350428104864,17.486264381133196,6.799721844481217,0.08298036439706549,0.005455188160999738,0.8386182069376438,46295650.84698855,6413890566.0,0.1634622187702977,-0.036749716706101415,-0.15084243950713627,0.07483545804370068,5,5,0.600162053612948,0.407064652781125,0.0048819634855881144
2014-05-05,2090.5,0.04406498624061683,0.03055937609378323,0.0,0.07161719605120453,1.0209114705422722,1.02763116098185,1.028753305007776,1.0065820500929514,0.8868719196069169,73.47949729382623,18.424518439042004,6.190380721912019,0.08381820912724086,0.003248026787849779,0.7977048983336369,-7999812.528089252,-1460126904.0,0.17069463100536744,-0.04251944682340058,-0.19094915685630362,0.07220463638892324,1,5,0.5257209226902433,0.3574971349625124,0.007624970102846129
2014-05-06,2104.99,0.049571942141136915,0.03888559865758556,0.0,0.07868541886342617,1.0254982459268525,1.0343653678874267,1.035471107158077,1.0086466476132878,0.9571651916211169,76.22337363269997,20.105549185961536,6.2971291750652405,0.08546242892558402,0.009007168680136266,0.7959674931668269,-4612230.78499313,-2795834395.0,0.11877557991109819,-0.13784395171698618,-0.19783496819176122,0.09345004572898648,2,5,0.5800436842755948,0.4017152748744222,0.002988137710868255
2014-05-07,2102.89,0.05097206257184261,0.03096993705018325,0.0,0.08432101640119904,1.0219363329033329,1.0328934080762244,1.034046765460827,1.010721876520196,0.9031083868362728,86.07783040772729,21.025951632283522,5.77402529710978,0.08460466118446273,0.0024062124029311785,0.6980768865867945,20123749.33921509,-2315685729.0,0.16942213630227354,-0.04781201793649398,-0.1752509988702972,0.07324987655337113,3,5,0.6024734554601987,0.4064308621409996,-0.0006086861414528189
2014-05-08,2101.88,0.04059647107748976,0.030858869227449404,0.0,0.060609764756199946,1.0194143561814983,1.031969814878005,1.0331733489488635,1.0123163447918633,0.8553683236500743,83.84654215042926,21.42688287504552,4.939965231897425,0.08101389838267214,0.006874797800064617,0.7872504339782824,-3262591.5260878345,-9750927519.0,0.1702877448868819,-0.048173048989275484,-0.06501363444274923,0.07295263175759292,4,5,0.5011050188664028,0.32853305103019614,-0.00019030582145507235
2014-05-09,2103.64,0.030574702507801588,0.026641614406676117,0.0,0.028744027661175897,1.018726170972861,1.0325363511067307,1.0336601472601723,1.0135563221279387,0.8311357784570137,84.83545063519064,21.63722065356251,4.120242408331528,0.0744667941338112,0.006645623775931252,0.834700919288072,-1640776.1689910116,-2788220994.0,0.20082971522009757,0.01199626491595847,-0.11082371459253883,0.062014031711246975,5,5,0.4105816943436716,0.24876455273627723,0.0015449411496264442
2014-05-12,2106.44,0.02928400056681868,0.02942484471442608,0.0,0.014079571687829029,1.0186040157787781,1.0334668317120712,1.0346503378877967,1.0145913580773878,0.8178919623958733,85.19242039460842,21.778799019596136,3.4094566194921256,0.07436096803067133,0.0044814948443820165,0.9056779179928907,3072913.797780449,4219023128.0,0.1786958893511306,0.013713314472919827,-0.09369017595171576,0.06947737039318923,1,5,0.39380875938489723,0.24036014484192245,0.000237367311672676
2014-05-13,2111.28,0.03529134854436067,0.03769819815391884,0.0,0.019956597908317164,1.0191710039651165,1.0351677970285065,1.0366236305301704,1.0156958871486277,0.8208919142780542,85.58112992200887,22.027627665125692,2.926628212017345,0.07203173733062271,0.002789776817854511,0.7914620079750864,4161063.9984032894,4038608534.0,0.1341578134986294,0.08511907858968652,-0.13334476224379774,0.09216210398001376,2,5,0.489941654223538,0.28400980425218303,0.0033297336213102824
2014-05-14,2101.61,0.02958524803793816,0.032052604182012834,0.0,0.019565307118478703,1.0130264575742962,1.029896656027327,1.0315332194505495,1.0166532653978522,0.7195739464488943,77.91121786317952,21.200155775838084,1.6793250581837889,0.07543478093374621,0.007660793391733177,0.7120699888773091,6299722.736940274,4200167271.0,0.16699074795443972,0.025389503416962132,-0.06611128152628049,0.07662794637780211,3,5,0.392196380392788,0.23420704515489743,0.006770999376668474
2014-05-15,2101.48,0.03766541576140625,0.024222869898332,0.0,0.024802071291844197,1.0111049391611189,1.0293532308577906,1.0311348836338778,1.0180478711851728,0.6989533974270793,73.9593114241001,20.299884001885403,0.623242627384883,0.0673036265163722,0.002545824847250466,0.8118734651106223,-14008557.118497087,4411981194.0,0.21051920929758508,0.15832105835536212,-0.08616083090101553,0.05627197712116856,4,5,0.5596342680322554,0.3022909405953186,0.0008375049964786108
2014-05-16,2106.89,0.03541327776767589,0.02302037407500923,0.0,0.006094202664103099,1.0119536359826657,1.0315510510276733,1.0334330953699442,1.0193659218645696,0.7241793319207567,71.10776710267383,19.794772110590202,0.09450458887174307,0.06649934411054716,0.005330131141160677,1.0807087412000993,-250708.90666225913,5048789534.0,0.2194609281981138,0.18027149301980708,-0.14982915307808153,0.05307625507165472,5,5,0.5325357451466826,0.2941857858556663,-0.0023494344745097484
2014-05-19,2106.94,0.03586546639855648,0.017452192389414645,0.0,-0.0006576287133519543,1.0102078488720543,1.0310914994239522,1.033108475491968,1.0206726274946445,0.7059823364955314,69.31776275353404,19.177436331249737,-0.4182649523749795,0.06632888289386744,0.002857224220908038,1.1071906328419503,10593663.559362367,5494003284.0,0.26017854710625726,0.2705672177487108,-0.09658133171700692,0.03807203150556201,1,5,0.5407217012224471,0.2984869042267807,-0.004181419499368677
2014-05-20,2118.31,0.041255812581720175,0.02493746280427911,0.0,0.0020502425812605196,1.0136198998347485,1.0361223118443927,1.0382819507178414,1.0222000495583332,0.7988544947426797,76.46129541864161,19.382230961894948,-0.1707762573838174,0.06725113017994862,0.011041821074346944,1.0144947691161974,88853.47355592871,6111885800.0,0.20470270889818087,0.1947028744436204,-0.0866203936456402,0.058372543667737406,2,5,0.6134590224926938,0.3394500967896284,-0.01518191388418122
2014-05-21,2115.84,0.03897940543884992,0.02733620128766634,0.0,0.014293886670609934,1.010518835112263,1.0344495803611031,1.0366907796497788,1.0236816419618557,0.7637219411039163,63.575331772053495,19.124765433632547,-0.3425934285169774,0.06812974097343975,0.0037479204476710388,0.828218345423874,16161649.957331115,5858752820.0,0.1910410991912767,0.22730627743757628,-0.03494666418926318,0.06507850733783074,3,5,0.5721349425656259,0.3120166840025673,-0.0051705232909861065
2014-05-22,2103.24,0.0315764692033782,0.021134043141995518,0.0,0.0198055748734558,1.0029591787831815,1.0278661168267456,1.0302089749714956,1.0248334514210058,0.594286778319385,56.8556269198546,17.699973177202992,-1.4139085479572273,0.07364531551271783,0.011667712671877658,0.9558543947576545,-4036655.04036209,5455385497.0,0.21621589302624136,0.138057493722105,0.06723754783548157,0.04772588233251887,4,5,0.42876412414751963,0.25733471300550403,0.0048924516460320255
2014-05-23,2101.94,0.02256816910315962,0.01332986226612487,0.0,0.0005725543048440418,1.0012318074988784,1.0265842106841456,1.029276694574747,1.0253212123260433,0.5487659331862698,58.17142857142866,16.27827014806644,-2.2684892616750254,0.06967217870756932,0.001955336498662984,0.9534250192481893,-20113446.446801737,-1975159094.0,0.2649193053616122,0.27285988177997395,0.15015168541994053,0.02667885068270338,5,5,0.323919382482405,0.1833640930129285,0.0007374140080114167
2014-05-26,2098.13,0.01338375788487367,0.01718144752725803,0.0,-0.02329313992552806,0.9987578183777664,1.0239005950748457,1.0271402953419662,1.0251740474361615,0.44272778621141273,44.21780175320321,14.674961277397415,-3.0974385058752425,0.06647966578061669,0.005490603537435707,1.129629360195182,-2453657.1721720984,-10059915463.0,0.2537643423326172,0.34381233219218643,0.2223028424391943,0.03753673732952667,1,5,0.20132107656858797,0.11090383600533495,0.0016824505631203301
2014-05-27,2086.15,0.005126450848225161,0.020142203270479664,0.0,-0.037099699336065495,0.9928036429371455,1.017283406872206,1.0210685894049483,1.0246572059935626,0.13479876292451984,37.90462427745677,12.295902062173809,-4.3811981768790815,0.06980994041563363,0.008048318673153879,1.039828226371809,-6525297.5385737615,-17403948644.0,0.27918242775655044,0.4053960616470626,0.06581064138522111,0.04616503854453678,2,5,0.07343439655876165,0.041978831541413804,0.012189919229202095
2014-05-28,2104.9,0.01616773115896919,0.027211415520657534,0.0,-0.02403092704446963,1.0009291726939256,1.0255871046441862,1.0299519149831309,1.02463504174216,0.564163886604797,51.73682999769955,11.787569035292563,-3.911624963008263,0.07573874750230951,0.012200104518029282,0.9502675567218289,-18758056.388393655,-11123870523.0,0.2580007832903599,0.22654689458541938,-0.057407441171263104,0.06483388326219132,3,5,0.2134671049118707,0.13091313435162236,0.004717563779751854
2014-05-29,2113.53,0.007186256522671686,0.02901754198049611,0.0,-0.040655592236965354,1.0046727194942247,1.028648738306131,1.033844474752773,1.0238645066663863,0.8116103911944841,55.27129303912178,11.94340419616583,-3.0046318417079974,0.061960797025329375,0.011412187193936158,0.8852734799492619,27047764.1049301,-4652602760.0,0.2443598628580886,0.192530531667654,-0.16303068153918182,0.06961224811315689,4,5,0.11598069856548113,0.05755822196317514,-0.0022190363988209283
2014-05-30,2103.49,0.004810310401161644,0.020047038285284646,0.0,-0.04499135550493194,0.9996609168267231,1.022502054735789,1.0286577762950075,1.0228488855816948,0.4762419002624759,48.54032657100432,11.128478419685962,-3.055646094550294,0.06388553104761968,0.006493969545849924,1.126387293474535,15767882.47090123,-5120941310.0,0.30229554297992545,0.18493455542023465,-0.12889869569904938,0.04499028413868952,5,5,0.07529577233342685,0.03970792830431212,0.0036130430855390028
2014-06-02,2101.66,0.005338435780913642,0.02071879553181155,0.0,-0.03872655045970319,0.9985264363682061,1.0202304326787526,1.0275011519421184,1.0217360257275583,0.38629205526131266,45.09383924928585,10.21720063560997,-3.173539102901028,0.06373354013108375,0.005557511681242585,1.0981188464098337,-17924380.652463563,-4924504504.0,0.29743849022261937,0.1889087941675252,-0.10846699140186558,0.04684545971212766,1,6,0.08376179590736418,0.04396575307226026,0.0026931092564925763
2014-06-03,2111.58,0.0031306562026423013,0.0222054402602494,0.0,-0.046441285938494614,1.0030825270736514,1.023516180734234,1.0320475124205133,1.0203708599333243,0.732156069684536,55.07172652355263,10.178140256226925,-2.5700795858272603,0.06109883708144736,0.005611911459665231,1.094496647399353,-3294735.800084522,2462566543.0,0.2873725060289073,0.15470353324281802,-0.33901180624760263,0.05079243608973903,2,6,0.05123921096025122,0.02579461339787832,0.007937184477973869
2014-06-04,2114.83,0.005677900413240788,0.021691554786876788,0.0,-0.045294162158601825,1.004341573870393,1.0238267261266534,1.0333228451352998,1.0194009217214532,0.8133745730026614,56.58219110541361,10.290806451796016,-1.9659307122065375,0.06112306289254653,0.003248488058141738,0.8074169422485965,13165152.106277725,1966535256.0,0.2917649272851158,0.1608089675203525,-0.23911844014654351,0.04940796481182526,3,6,0.09289293017305851,0.04504564117189768,0.0023926273033765266
2014-06-05,2108.84,0.003311321293318459,0.02314749676148531,0.0,-0.0372851497841713,1.0013314112389342,1.020001478122815,1.0301165162176895,1.0186452423985985,0.5964511044273215,50.955976076086024,9.783968782207012,-1.978214705436434,0.06207903585164781,0.005609719087270692,0.920655389112649,4888305.85473936,-4218850081.0,0.2872293209440674,0.18589237488023963,-0.27797969014831136,0.05349686783074236,4,6,0.053340411104831356,0.02670045035901223,0.002627036664706539
2014-06-06,2111.09,0.003541480481451309,0.0361177914110431,0.0,-0.02703322202635028,1.00222250337482,1.0201051199845683,1.0309307973507398,1.0178429605696653,0.6596839070159097,51.99155389192825,9.45486270167794,-1.845856628772406,0.06211698265696135,0.004736889474157899,1.1491059837211293,-11322455.163043333,3624522173.0,0.3592948991428674,0.29048283578432066,-0.29005462512348307,0.09161714537282892,5,6,0.05701307967595592,0.029371007133218288,0.0018379131159731443
2014-06-09,2107.32,0.0004177664685440785,0.04537021420138321,0.0,-0.0288662340982746,1.0004118298418787,1.017200581285058,1.028827224360023,1.0167818401805915,0.5295785826025013,44.31100528004982,8.788527593551862,-2.009753389518787,0.06233854173000341,0.008489455801681912,1.1027021352093658,4103204.5907936012,3552022030.0,0.45463683121812376,0.39980334299051945,-0.2827453822523092,0.12095169979086076,1,6,0.0067015758943075885,0.0034485499740480965,0.01128447506785868
2014-06-10,2128.34,0.008080406199082901,0.05966114184146454,0.0,-0.027210942345277767,1.009981704124058,1.0259907303433888,1.0387364477518866,1.015850808142327,1.099346097374017,55.42817439638699,9.843125128854354,-0.7641246833730371,0.07135033945723197,0.012873882932238312,1.0076630387301202,-6312672.8667748235,3299806882.0,0.39144099047230946,0.21571987457871286,-0.12806103737702954,0.15890968436079492,2,6,0.11324972327463653,0.06602050520238813,0.008969431575782005
2014-06-11,2119.89,0.00869809336651417,0.048946792876687795,0.0,-0.02088715467142399,1.0055357139045529,1.0206525312436987,1.034303806168004,1.015033595654645,0.8207720425946364,57.500675736552864,9.883130318862186,-0.5792955946921641,0.0708151704753378,0.0042313516267354695,0.8303821962429259,29130524.497570574,-2409799083.0,0.46027073748051683,0.28197451686459735,-0.1718968982659146,0.1292131754328216,3,6,0.1228281074257017,0.06940630109106115,0.009849567666246895
2014-06-12,2114.38,0.006138530940099418,0.057464940884629945,0.0,-0.03152688482130683,1.0026153885183235,1.0169054923034955,1.0313367672528944,1.0142528271048084,0.6523646496171182,55.399305555555564,9.362300991160737,-0.8800999379148902,0.0716230249962741,0.006574031158070021,1.0351628140258509,-14580291.408610117,-2906188472.0,0.5866738939859417,0.34705048228711055,-0.15368118686423446,0.15789985419592814,4,6,0.08570611113421628,0.050388756640014076,0.01812824563228932
2014-06-13,2114.97,0.0038350364755634914,0.06985790669087999,0.0,-0.0315782412921124,1.0027030698083244,1.0160080951292985,1.0313481469873582,1.0132691578609783,0.6560006015464693,57.5191998571172,8.89461646385962,-1.078227572172807,0.07112465876948368,0.0013002548499505904,1.1233328650972005,-10347812.682232963,-2922529632.0,0.7793071232317585,0.34448531847177094,-0.14725075604009696,0.2018807517349477,5,6,0.05391992793937915,0.03178988297965837,0.02183955327971554
2014-06-16,2131.1,0.011466866640720497,0.08601043662603458,0.0,-0.02439859975783598,1.009771963819545,1.0224911590571337,1.038871474972278,1.0125961065402105,0.9990252017664976,69.35331094463092,9.71355745855135,-0.20742926198486344,0.07583736437356838,0.012472432077331135,1.225902101803571,1216530.1433559414,5282921910.0,0.7658569906015595,0.23352062256686992,-0.18039787780099867,0.25208276719050526,1,6,0.15120339077497066,0.09609408894556262,0.018694570878888817
2014-06-17,2147.43,0.013746807596621835,0.09695396985129956,0.0,-0.02750900498509834,1.0168080655986875,1.0289255616248039,1.0464236605198405,1.0119171910964158,1.174397425425494,68.70108169905889,11.54716014717269,1.3009387413091815,0.0781376862930589,0.013178543654508032,0.9567946402617326,25819740.14488637,5133500665.0,0.6867104195648126,0.06879731443880965,0.12948926101496608,0.2822598251671917,2,6,0.17593056883030575,0.1117238016473332,0.01496207094061286
